Album,Artist,Price,Image URL
The Black Parade / Living with Ghosts 3LP,My Chemical Romance,$49.99,//www.newburycomics.com/cdn/shop/products/My-Chemical-Romance-The-Black-Parade-Living-With-Ghosts-Vinyl-3LP-2215775_large.jpg?v=1620850521
Paradise LP,Lana Del Rey,$34.99,//www.newburycomics.com/cdn/shop/products/Lana-Del-Rey-Paradise-LP-Vinyl-1774547_large.jpeg?v=1437498302
Kids See Ghosts LP,Kids See Ghosts,$35.99,//www.newburycomics.com/cdn/shop/products/Kids-See-Ghosts-Kids-See-Ghosts-Vinyl-LP-2351258_large.jpg?v=1541083662
Hot Pink LP,Doja Cat,$29.99,//www.newburycomics.com/cdn/shop/products/Doja-Cat-Hot-Pink-Vinyl-LP-2473330_large.jpg?v=1620850447
Slipknot LP (Color),Slipknot,$29.99,//www.newburycomics.com/cdn/shop/products/Slipknot-Slipknot-Vinyl-Color-LP-2576596_large.jpg?v=1650563685
Sunday At The Village Vanguard Exclusive LP (Rootbeer),Bill Evans Trio,$54.99,//www.newburycomics.com/cdn/shop/products/Bill-Evans-Sunday-At-The-Village-Vanguard-LP-Vinyl-2086381_large.jpeg?v=1437496929
She Reaches Out To She Reaches Out To She (Blue) - Autographed,Chelsea Wolfe,$44.99,//www.newburycomics.com/cdn/shop/files/Chelsea-Wolfe-SheReachesOutToSheReachesOutToShe-Blue-Autographed-2702946_large.jpg?v=1711376570
Be The Cowboy LP,Mitski,$29.99,//www.newburycomics.com/cdn/shop/products/Mitski-Be-The-Cowboy-Vinyl-LP-2340433_large.jpg?v=1547734610
Tom Petty - Greatest Hits 2 LP,Tom Petty,$49.99,//www.newburycomics.com/cdn/shop/products/Tom-Petty-Greatest-Hits-Vinyl-2-LP-2202373_large.jpg?v=1469650680
The Age Of Quarrel Exclusive LP,Cro-Mags,$29.99,//www.newburycomics.com/cdn/shop/files/Cro-Mags-The-Age-of-Quarrel-Exclusive-Color-Vinyl-LP-2644753_large.jpg?v=1693945840
Isolation Ritual Exclusive LP,HarborLights,$14.99,//www.newburycomics.com/cdn/shop/products/Harborlights-Isolation-Ritual-Exclusive-Color-Vinyl-LP-2406553_large.jpg?v=1563207981
Badlands LP,Halsey,$27.99,//www.newburycomics.com/cdn/shop/products/Halsey-Badlands-LP-Vinyl-2130077_large.jpeg?v=1445961122
Hybrid Theory LP,Linkin Park,$31.99,//www.newburycomics.com/cdn/shop/products/Linkin-Park-Hybrid-Theory-LP-Vinyl-1895080_7efa10db-c7bb-4de3-a4ac-8ef9a88b5632_large.jpeg?v=1437498490
Here's Little Richard Exclusive LP,Little Richard,$39.99,//www.newburycomics.com/cdn/shop/products/Little-Richard-Heres-Little-Richard-LP-Vinyl-2064606_large.jpeg?v=1437497038
Merry Christmas Deluxe Aniversary LP (Color),Mariah Carey,$29.99,//www.newburycomics.com/cdn/shop/products/Mariah-Carey-Merry-Christmas-Deluxe-Anniversary-Vinyl-LP-2142770_large.jpg?v=1480549179
Midnights Love Potion Purple Edition LP (Color),Taylor Swift,$49.99,//www.newburycomics.com/cdn/shop/files/Taylor_Swift-Midnights_Love_Potion_Purple_Edition_LP_Color-2644833_large.jpg?v=1686238667
Kindred Exclusive LP,Passion Pit,$29.99,//www.newburycomics.com/cdn/shop/products/Passion-Pit-Kindred-LP-Vinyl-2090747_large.jpeg?v=1437497095
Nature Tapes Exclusive LP,Lemon Demon,$29.99,//www.newburycomics.com/cdn/shop/products/Lemon-Demon-Nature-Tapes-Exclusive-Color-Vinyl-LP-2552871_large.jpg?v=1663014846
Soundtrack - Rudolph The Red-Nosed Reindeer,Burl Ives,$35.99,//www.newburycomics.com/cdn/shop/products/Burl-Ives-Rudolph-Soundtrack-Vinyl-LP-2039252_large.jpg?v=1512422370
Take Me To Your Leader 2LP (Color),King Geedorah,$39.99,//www.newburycomics.com/cdn/shop/products/King-Geedorah-Take-Me-To-Your-Leader-Vinyl-Color-2LP-2384473_large.jpg?v=1641230191
Gold 2LP,ABBA,$49.99,//www.newburycomics.com/cdn/shop/products/ABBA-Gold_2LP-2008191_large.jpg?v=1572624162
Dangerous: The Double Album 3LP,Morgan Wallen,$57.99,//www.newburycomics.com/cdn/shop/products/Morgan-Wallen-Dangerous-The-Double-Album-Vinyl-3LP-2470992_large.jpg?v=1610040027
The 1975 2 LP,The 1975,$45.99,//www.newburycomics.com/cdn/shop/products/The-1975-The-1975-2LP-Vinyl-1890835_large.jpeg?v=1437499439
All Hallow's E.P. EP (Orange Vinyl),A.F.I.,$21.99,//www.newburycomics.com/cdn/shop/products/AFI-All-Hallows-EP-EP-Orange-Vinyl--Vinyl-2063506_large.jpeg?v=1437499008
Run The Jewels LP (Color),Run The Jewels,$29.99,//www.newburycomics.com/cdn/shop/products/Run-The-Jewels-Run-The-Jewels-Vinyl-Color-LP-2569271_large.jpg?v=1647963687
Houses Of The Holy  LP Remastered,Led Zeppelin,$31.99,//www.newburycomics.com/cdn/shop/products/Led-Zeppelin-Houses-Of-The-Holy-LP-Remastered-Vinyl-2047617_large.jpeg?v=1437498892
The Dusk In Us Deluxe Exclusive 2LP (Neon Green),Converge,$19.99,//www.newburycomics.com/cdn/shop/files/Converge-The-Dusk-in-Us-Deluxe-Exclusive-Color-Vinyl-2LP-2651036_large.jpg?v=1687804386
Harry's House LP,Harry Styles,$45.99,//www.newburycomics.com/cdn/shop/products/Harry-Styles-Harrys-House-Vinyl-LP-2575928_large.jpg?v=1648764314
Below The House Exclusive LP,Planning For Burial,$54.99,//www.newburycomics.com/cdn/shop/products/Planning-For-Burial-Below-the-House-Exclusive-Color-Vinyl-LP-2573181_large.jpg?v=1650910631
Melophobia LP,Cage The Elephant,$29.99,//www.newburycomics.com/cdn/shop/products/Cage-the-Elephant-Melophobia-Vinyl-LP-1899015_large.jpg?v=1471374890
Sports Exclusive LP (Twist),Modern Baseball,$24.99,//www.newburycomics.com/cdn/shop/files/Modern-Baseball-Sports-Exclusive-Color-Vinyl-LP-2635862_large.jpg?v=1697036873
Zerwee Exclusive EP,Billy Cobb,$24.99,//www.newburycomics.com/cdn/shop/products/Billy-Cobb-Zerwee-Exclusive-Color-Vinyl-LP-2506409_large.jpg?v=1632168190
Coming Home LP,Leon Bridges,$29.99,//www.newburycomics.com/cdn/shop/products/Leon-Bridges-Coming-Home-Vinyl-LP-2114565_large.jpg?v=1499375020
Vessel LP,Twenty One Pilots,$29.99,//www.newburycomics.com/cdn/shop/products/Twenty-One-Pilots-Vessel-LP-Vinyl-1998788_large.jpeg?v=1437498699
Koi No Yokan LP,Deftones,$31.99,//www.newburycomics.com/cdn/shop/products/Deftones-Koi-No-Yokan-Vinyl-LP-1788482_large.jpg?v=1642197655
Who Dares… Wins Exclusive LP,Path Of Resistance,$29.99,//www.newburycomics.com/cdn/shop/products/Path-of-Resistance-Who-Dares-Wins-Color-Vinyl-LP-2364746_large.jpg?v=1566421103
Run For The Roses Exclusive LP,Jerry Garcia,$29.99,//www.newburycomics.com/cdn/shop/files/Jerry-Garcia-Run-For-the-Roses-Exclusive-Color-Vinyl-LP-2659826_large.jpg?v=1706726121
From Hell With Love Exclusive 2LP,Beast In Black,$39.99,//www.newburycomics.com/cdn/shop/products/Beast-in-Black-From-Hell-With-Love-Exclusive-Color-Vinyl-LP-2505655_large.jpg?v=1614105587
Deja Entendu 2-LP,Brand New,$39.99,//www.newburycomics.com/cdn/shop/products/Brand-New-Deja-Entendu-LP-Vinyl-2104159_large.jpeg?v=1440532767
Burning Desire 2LP (Color),Jimi Hendrix,$24.99,//www.newburycomics.com/cdn/shop/products/2602985_large.jpg?v=1669150818
Siamese Dream 2 LP,Smashing Pumpkins,$67.99,//www.newburycomics.com/cdn/shop/products/Smashing-Pumpkins-Siamese-Dream-2LP-Vinyl-1638563_large.jpeg?v=1437499454
In Concert (25th Anniversary Edition) Exclusive LP,The Three Tenors,$34.99,//www.newburycomics.com/cdn/shop/products/The-Three-Tenors-In-Concert-25th-Anniversary-Edition-LP-Vinyl-2118932_large.jpg?v=1440625064
Giles Corey Exclusive 2LP+Book,Giles Corey,$74.99,//www.newburycomics.com/cdn/shop/products/Giles-Corey-Giles-Corey-Exclusive-Color-Vinyl-2LP-2593530_large.jpg?v=1670515247
Kid A 2 LP,Radiohead,$47.99,//www.newburycomics.com/cdn/shop/products/Radiohead-Kid-A-Vinyl-2LP-2226266_large.jpg?v=1533844174
Battle Maximus 10th Anniversary Exclusive 2LP,GWAR,$19.99,//www.newburycomics.com/cdn/shop/files/Gwar-Battle-Maximus-Exclusive-Color-Vinyl-2LP-2648791_large.jpg?v=1686349215
MoBo Presents: The Perfect Cast EP Featuring Modern Baseball Exclusive EP (Split),Modern Baseball,$25.99,//www.newburycomics.com/cdn/shop/products/Modern-Baseball-Perfect-Cast-Exclusive-Color-Vinyl-LP-2575874_large.jpg?v=1680730813
Blame Game EP (Color),Beach Bunny,$21.99,//www.newburycomics.com/cdn/shop/products/Beach-Bunny-Blame-Game-Vinyl-Color-EP-Autographed-2485338_large.jpg?v=1610476156
Collide With The Sky LP,Pierce The Veil,$33.99,//www.newburycomics.com/cdn/shop/products/Pierce-The-Veil-Collide-With-The-Sky-Vinyl-LP-1957446_large.jpg?v=1553029947
Long.Live.A$AP 2 LP,A$AP Rocky,$39.99,//www.newburycomics.com/cdn/shop/products/ASAP-Rocky-LongLiveASAP-2LP-Vinyl-1787910_large.jpeg?v=1437498319
Views 2 LP,Drake,$49.99,//www.newburycomics.com/cdn/shop/products/Drake-Views-Vinyl-2-LP-2224330_large.jpg?v=1477672535
Vol. 3: A Child's Guide To Good & Evil Exclusive LP,The West Coast Pop Art Experimental Band,$14.99,//www.newburycomics.com/cdn/shop/products/The-West-Coast-Pop-Art-Experimental-Band-Vol-3-Exclusive-Color-Vinyl-LP-2535078_large.jpg?v=1648501456
Hopeless Fountain Kingdom LP (Color),Halsey,$34.99,//www.newburycomics.com/cdn/shop/products/Halsey-hopeless-fountain-kingdom-Clear-Vinyl-LP-2259329_large.jpg?v=1496348672
System Delight Exclusive LP,Vaperror,$11.99,//www.newburycomics.com/cdn/shop/products/Vaperror-System-Delight-Exclusive-Color-Vinyl-2566969_large.jpg?v=1667941061
Soundtrack - Harry Dean Stanton: Partly Fiction LP,Harry Dean Stanton,$9.99,//www.newburycomics.com/cdn/shop/products/Soundtrack-Harry-Dean-Stanton-Partly-Fiction-Vinyl-LP-2000866_large.jpg?v=1548198160
Inside: The Songs 2LP (Color),Bo Burnham,$44.99,//www.newburycomics.com/cdn/shop/products/Bo-Burnham-Inside-The-Songs-Vinyl-Color-2LP-2543903_large.jpg?v=1637966558
"Saint-Tropez 3"" Single",Post Malone,$5.99,//www.newburycomics.com/cdn/shop/products/Post-Malone-Saint-Tropez-Vinyl-3in-Single-2452689_large.jpg?v=1593798619
Soundtrack - Scott Pilgrim,Various Artists,$39.99,//www.newburycomics.com/cdn/shop/products/Various-Artists-Soundtrack-Scott-Pilgrim-Vinyl-1458373_large.jpeg?v=1437497931
Birds In The Trap Sing McKnight 2 LP,Travis Scott,$39.99,//www.newburycomics.com/cdn/shop/products/Travis-Scott-Birds-in-the-Trap-Sing-Mcknight-Vinyl-2LP-2229974_large.jpg?v=1480376948
The Used 2LP (Color),The Used,$25.99,//www.newburycomics.com/cdn/shop/products/The-Used-The-Used-Vinyl-Color-2LP-2571158_large.jpg?v=1670433672
Pretty Hate Machine LP,Nine Inch Nails,$27.99,//www.newburycomics.com/cdn/shop/products/Nine-Inch-Nails-Pretty-Hate-Machine-LP-Vinyl-1583144_large.jpeg?v=1437498058
Sempiternal LP,Bring Me The Horizon,$33.99,//www.newburycomics.com/cdn/shop/products/Bring-Me-The-Horizon-Sempiternal-Vinyl-LP-2168523_large.jpg?v=1645570962
Ultimate Sinatra 2 LP,Frank Sinatra,$49.99,//www.newburycomics.com/cdn/shop/products/Frank-Sinatra-Ultimate-Sinatra-2-LP-2102045_large.jpeg?v=1453486434
"I Wanna Be Sedated/Beat 7""",Ramones,$39.99,//www.newburycomics.com/cdn/shop/products/The-Ramones-I-Wanna-Be-Sedated-Beat-7in-Vinyl-1153006_large.jpeg?v=1437497193
Crash Anniversary Edition 2 LP,Dave Matthews Band,$39.99,//www.newburycomics.com/cdn/shop/products/Dave-Matthews-Band-Crash-Anniversary-Edition-Vinyl-LP-2203341_large.jpg?v=1468517583
Revolver LP Remastered,The Beatles,$39.99,//www.newburycomics.com/cdn/shop/products/The-Beatles-Revolver-LP-Remastered-Vinyl-1765306_large.jpeg?v=1437154183
Back In Black  LP,AC/DC,$33.99,//www.newburycomics.com/cdn/shop/products/AC-DC-Back-In-Black-LP-Vinyl-0788211_large.jpeg?v=1437497456
The New Abnormal LP,The Strokes,$31.99,//www.newburycomics.com/cdn/shop/products/The_Strokes-The_New_Abnormal_LP-2446081_large.jpg?v=1595964479
Watching Movies With The Sound Off 2LP,Mac Miller,$37.99,//www.newburycomics.com/cdn/shop/products/Mac-Miller-Watching-Movies-With-The-Sound-Off-Vinyl-2LP-2230392_large.jpg?v=1562357623
The Valley Of The Shadow Of Death Exclusive LP,The Tossers,$44.99,//www.newburycomics.com/cdn/shop/products/The-Tossers-The-Valley-Of-The-Shadow-Of-Death-Exclusive-Color-Vinyl-LP-2364749_large.jpg?v=1556571155
Californication 2 LP,Red Hot Chili Peppers,$49.99,//www.newburycomics.com/cdn/shop/products/Red-Hot-Chili-Peppers-Californication-2LP-Vinyl-1770171_aa268ec1-1747-4114-88a1-2056addb6646_large.jpeg?v=1437498291
I Am Become Christmas Exclusive EP,Lemon Demon,$19.99,//www.newburycomics.com/cdn/shop/products/Lemon-Demon-I-Am-Become-Christmas-Exclusive-Color-Vinyl-LP-2552872_large.jpg?v=1667423429
Ok Christmas EP,Letters To Cleo,$11.99,//www.newburycomics.com/cdn/shop/products/Letters-To-Cleo-Ok-Christmas-Vinyl-EP-2427075_large.jpg?v=1575318825
Surgical Steel Exclusive LP,Carcass,$69.99,//www.newburycomics.com/cdn/shop/products/Carcass-Surgical-Steel-LP-Vinyl-2116268_large.jpeg?v=1437496941
The Black Parade LP (Picture Disc),My Chemical Romance,$31.99,//www.newburycomics.com/cdn/shop/products/My-Chemical-Romance-The-Black-Parade-Vinyl-Picture-Disc-LP-2352610_large.jpg?v=1608419467
"Live at The Old Quarter Houston, TX Exclusive LP",Townes Van Zandt,$59.99,//www.newburycomics.com/cdn/shop/products/Townes-Van-Zandt-Live-at-The-Old-Quarter-Houston-TX-Vinyl-2036281_large.jpeg?v=1437497217
Southern Charm Exclusive LP,Alex Melton,$9.99,//www.newburycomics.com/cdn/shop/products/Alex-Melton-Southern-Charm-Exclusive-Color-Vinyl-LP-2608103_large.jpg?v=1666990598
Run The Jewels 3 2LP (Color),Run The Jewels,$39.99,//www.newburycomics.com/cdn/shop/products/Run-The-Jewels-Run-The-Jewels-3-Vinyl-Color-2LP-2569272_large.jpg?v=1647963668
Red Rose Speedway 50th Anniversary LP,Paul McCartney,$29.99,//www.newburycomics.com/cdn/shop/products/2626246_large.jpg?v=1681844456
Can't Stop The Truth Exclusive LP,Path Of Resistance,$27.99,//www.newburycomics.com/cdn/shop/products/Path-of-Resistance-Cant-Stop-the-Exclusive-Truth-Color-Vinyl-LP-2364745_large.jpg?v=1566421092
Best Wishes Exclusive LP,Cro-Mags,$29.99,//www.newburycomics.com/cdn/shop/files/Cro-Mags-Best-Wishes-Exclusive-Color-Vinyl-LP-2644752_large.jpg?v=1693945794
Entering Heaven Alive LP (Color),Jack White,$24.99,//www.newburycomics.com/cdn/shop/products/Jack-White-Entering-Heaven-Alive-Vinyl-Color-LP-2586503_large.jpg?v=1654648420
Unlimited Love 2LP (Color),Red Hot Chili Peppers,$19.99,//www.newburycomics.com/cdn/shop/products/Red-Hot-Chili-Peppers-Unlimited-Love-Vinyl-Color-2LP-2569029_large.jpg?v=1646344659
From Under The Cork Tree 2 LP,Fall Out Boy,$49.99,//www.newburycomics.com/cdn/shop/products/Fall-Out-Boy-From-Under-The-Cork-Tree-2-LP-2230388_large.jpg?v=1481749931
The Silver Scream Exclusive 2LP (Color),Ice Nine Kills,$37.99,//www.newburycomics.com/cdn/shop/files/Ice-Nine-Kills-Silver-Scream-Exclusive-Color-Vinyl-LP-2708513_large.jpg?v=1714056319
Christmas Classics LP,Bing Crosby,$33.99,//www.newburycomics.com/cdn/shop/products/Bing-Crosby-Christmas-Classics-Vinyl-LP-2279183_large.jpg?v=1543870827
Enema Of The State LP,Blink 182,$39.99,//www.newburycomics.com/cdn/shop/products/Blink_182-Enema_Of_The_State_LP-2215867_large.jpg?v=1572624167
Helplessness Blues 2 LP,Fleet Foxes,$35.99,//www.newburycomics.com/cdn/shop/products/Fleet-Foxes-Helplessness-Blues-2LP-Vinyl-1554510_large.jpeg?v=1437498038
In Utero 20th Anniversary 2LP,Nirvana,$49.99,//www.newburycomics.com/cdn/shop/products/1929725-nirvana-in_utero_20th_anniversary_2lp_large.jpg?v=1622814051
Soundtrack - Donnie Darko Exclusive LP (White),Michael Andrews,$29.99,//www.newburycomics.com/cdn/shop/files/Michael-Andrews-Donnie-Darko-Exclusive-Color-Vinyl-LP-2629321_large.jpg?v=1704923667
Rat Saw God LP (Yellow),Wednesday,$24.99,//www.newburycomics.com/cdn/shop/files/Wednesday-Rat-Saw-God-Exclusive-Color-Vinyl-LP-2660245_large.jpg?v=1702326040
Favourite Worst Nightmare LP,Arctic Monkeys,$29.99,//www.newburycomics.com/cdn/shop/products/Arctic-Monkeys-Favourite-Worst-Nightmare-LP-Vinyl-1807624_large.jpeg?v=1437498332
Bandana LP,Freddie Gibbs / Madlib,$29.99,//www.newburycomics.com/cdn/shop/products/Freddie-Gibbs-Madlib-Bandana-Vinyl-LP-2401942_large.jpg?v=1581104821
Sgt. Pepper's Lonely Hearts Club Band 180g LP,The Beatles,$51.99,//www.newburycomics.com/cdn/shop/products/The-Beatles-Sgt-Peppers-Lonely-Hearts-Club-Band-Vinyl-180g-LP-2300186_large.jpg?v=1513278882
"Zerwee, Pt. 2 Exclusive LP",Billy Cobb,$14.99,//www.newburycomics.com/cdn/shop/products/Billy-Cobb-Zerwee-Part-2-Exclusive-Color-Vinyl-LP-2506410_large.jpg?v=1632168238
Cheek To Cheek: Live! 2LP,Tony Bennett & Lady Gaga,$54.99,//www.newburycomics.com/cdn/shop/products/2602900_large.jpg?v=1669150847
Mercurial World LP With Autographed Postcard,Magdalena Bay,$29.99,//www.newburycomics.com/cdn/shop/products/Magdalena-Bay-Mercurial-World-Vinyl-LP-Autographed-2537487_large.jpg?v=1631220521
In This Defiance Exclusive LP,Strife,$31.99,//www.newburycomics.com/cdn/shop/products/Strife-In-This-Defiance-Exclusive-Color-Vinyl-LP-2364747_large.jpg?v=1580763177
Dopamine LP (Picture Disc) With Autographed Poster,Pictureplane,$9.99,//www.newburycomics.com/cdn/shop/products/Pictureplane-Dopamine-Vinyl-Picture-Disc-LP-Autographed-2522614_large.jpg?v=1622056920
Melodrama LP,Lorde,$37.99,//www.newburycomics.com/cdn/shop/products/Lorde-Melodrama-Vinyl-LP-2314052_large.jpg?v=1523289498
"Thank You 7""",Best Coast,$3.99,//www.newburycomics.com/cdn/shop/products/Best-Coast-Thank-You-Vinyl-7in-2445497_large.jpg?v=1594832866
The Bends LP,Radiohead,$44.99,//www.newburycomics.com/cdn/shop/products/Radiohead-Bends-LP-Vinyl-0937889_b19e2e06-7303-4f61-956e-70690c06dcdd_large.jpeg?v=1437497540
Rodeo 2LP,Travis Scott,$39.99,//www.newburycomics.com/cdn/shop/products/Travis-Scott-Rodeo-Vinyl-2LP-2154824_large.jpg?v=1543870819
Soundtrack - Tenkiller Exclusive LP,Chat Pile,$24.99,//www.newburycomics.com/cdn/shop/files/Chat-Pile-Tenkiller-Motion-Picture-Soundtrack-Exclusive-Color-Vinyl-LP-2641165_large.jpg?v=1686349166
Clancy LP - Listening Party Exclusive Cover (Color),Twenty One Pilots,$36.99,//www.newburycomics.com/cdn/shop/files/Twenty-One-Pilots-Clancy-Listening-Party-LP-with-Cover_large.jpg?v=1715785353
Innerspeaker 2 LP,Tame Impala,$42.99,//www.newburycomics.com/cdn/shop/products/Tame-Impala-Innerspeaker-2LP-Vinyl-1567978_large.jpeg?v=1437499400
2 LP,Mac DeMarco,$29.99,//www.newburycomics.com/cdn/shop/products/Mac-DeMarco-2-LP-1766434_large.jpeg?v=1453486348
Okemah Rising LP With Autographed Postcard,The Dropkick Murphys,$29.99,//www.newburycomics.com/cdn/shop/files/The_Dropkick_Murphys-Okemah_Rising_LP-2638020_large.jpg?v=1682367811
Re: This is Why (Remix Only) (RSD Exclusive),Paramore,$29.99,//www.newburycomics.com/cdn/shop/files/Paramore-Re-ThisisWhy_RemixOnly_RecordStoreDay_-2696261_large.jpg?v=1713207740
Ten LP,Pearl Jam,$29.99,//www.newburycomics.com/cdn/shop/products/Pearl-Jam-Ten-Vinyl-LP-2291679_large.jpg?v=1579198591
Happier Than Ever 2LP,Billie Eilish,$47.99,//www.newburycomics.com/cdn/shop/products/2602908_large.jpg?v=1669150853
Axe To Fall (Autographed),Converge,$36.99,//www.newburycomics.com/cdn/shop/files/Converge-Axe-to-Fall-Exclusive-Color-Vinyl-LP-2642314_4ce6f43b-85cb-43df-b2ac-0ddf580d3bfb_large.jpg?v=1701120205
Dommedagsnatt Exclusive LP,Thorr's Hammer,$17.99,//www.newburycomics.com/cdn/shop/files/Thorrs-Hammer-Dommedagsnatt-Exclusive-Color-Vinyl-LP-2620676_large.jpg?v=1684181595
Hunky Dory LP,David Bowie,$31.99,//www.newburycomics.com/cdn/shop/products/David-Bowie-Hunky-Dory-180-Gram-LP-Vinyl-2170695_large.jpeg?v=1457038780
Yoshimi Battles the Pink Robots LP,The Flaming Lips,$31.99,//www.newburycomics.com/cdn/shop/products/The-Flaming-Lips-Yoshimi-Battles-the-Pink-Robots-LP-Vinyl-1667388_large.jpeg?v=1437498161
Fleet Foxes LP + Sun Giant EP,Fleet Foxes,$36.99,//www.newburycomics.com/cdn/shop/products/Fleet-Foxes-Fleet-Foxes-Sun-Giant-Vinyl-2LP-1083258_large.jpg?v=1549986971
A Very Special Christmas LP,Various Artists,$33.99,//www.newburycomics.com/cdn/shop/products/VA-A-Very-Special-Christmas-Vinyl-LP-2213149_large.jpg?v=1507839211
Soundtrack - The Nightmare Before Christmas 2 LP,Various Artists,$39.99,//www.newburycomics.com/cdn/shop/products/Nightmare-Before-Christmas-Soundtrack-Vinyl-2LP-2280178_large.jpg?v=1507839189
Doolittle - Live In Brussels 2009 2LP (Color),Pixies,$29.99,//www.newburycomics.com/cdn/shop/products/2626371_large.jpg?v=1681844484
Hatful Of Hollow  LP,The Smiths,$31.99,//www.newburycomics.com/cdn/shop/products/Smiths-Hatful-Of-Hollow-LP-Vinyl-1722407_large.jpeg?v=1437498228
"The Top (RSD Exclusive, Picture Disc Vinyl)",The Cure,$27.99,//www.newburycomics.com/cdn/shop/files/Cure-TheTop_Pict_RecordStoreDay_-2696228_large.jpg?v=1713205199
Cry Baby LP,Melanie Martinez,$49.99,//www.newburycomics.com/cdn/shop/products/Melanie-Martinez-Cry-Baby-Vinyl-LP-2129494_large.jpg?v=1468271497
Physical Graffiti 2 LP,Led Zeppelin,$49.99,//www.newburycomics.com/cdn/shop/products/Led-Zeppelin-Physical-Graffiti-2LP-Vinyl-2078801_large.jpeg?v=1437499092
Dub Side Of The Moon Exclusive LP (Pinwheel),Easy Star All-Stars,$19.99,//www.newburycomics.com/cdn/shop/files/Easy-Star-All-Stars-Dub-Side-of-the-Moon-Exclusive-Color-Vinyl-LP-2535867_large.jpg?v=1700441174
4 Your Eyez Only LP,J. Cole,$49.99,//www.newburycomics.com/cdn/shop/products/J-Cole-4-Your-Eyez-Only-Vinyl-LP-2252256-1_large.jpg?v=1504040428
...And Justice For All 2LP,Metallica,$49.99,//www.newburycomics.com/cdn/shop/products/Metallica-And-Justice-For-All-Vinyl-2LP-2359612_large.jpg?v=1541083701
Unapologetic 2LP,Rihanna,$37.99,//www.newburycomics.com/cdn/shop/products/Rihanna-Unapologetic-Vinyl-2LP-2248413_large.jpg?v=1648659621
"Wembley Empire Pool, London, England 4/7/1972 Live 5LP Box Set",Grateful Dead,$99.99,//www.newburycomics.com/cdn/shop/products/2602895_large.jpg?v=1669150824
